Sentence ID,Concept ID,Level 1,Level 2,Level 3
1630,C0015726,0,0,1
1630,C0235283,1,1,1
1630,C0557875,0,0,1
1630,C0917801,0,0,1
1631,C0220870,0,0,1
1632,C0027497,0,0,1
1632,C0042963,0,0,1
1633,C0016382,0,0,1
1633,C0030193,0,0,1
1633,C0600142,0,0,1
1634,C0027497,1,1,1
1634,C0042963,0,0,1
1635,C0011991,1,1,1
1635,C0015967,0,0,1
1635,C0016382,0,0,1
1635,C0036104,0,0,1
1635,C0231303,0,0,1
1635,C0400822,1,1,0
1635,C0424092,0,0,1
1635,C0521008,0,0,1
1635,C1443924,1,1,1
1636,C0028643,0,0,1
1636,C0242362,0,0,1
1637,C0009806,1,1,0
1637,C0015967,0,0,1
1637,C0027497,1,1,1
1637,C0036104,0,0,1
1637,C0042963,0,0,1
1637,C0233730,0,0,1
1637,C0392674,1,1,1
1637,C0424092,0,0,1
1637,C0557875,0,0,1
1637,C0917801,1,1,1
1638,C0001241,0,0,1
1638,C0233624,0,0,1
1639,C0009806,1,1,0
1639,C0036104,0,0,1
1639,C0424092,0,0,1
1640,C0027497,1,1,1
1640,C0028643,0,0,1
1640,C0042963,0,0,1
1640,C0242362,0,0,1
1641,C0015726,0,0,1
1642,C0028643,0,0,1
1643,C0018616,0,0,1
1643,C0042963,0,0,1
1643,C0424092,0,0,1
1644,C0012833,1,1,0
1644,C0027497,1,1,1
1644,C0042963,0,0,1
1644,C0220870,0,0,1
1645,C0917801,1,1,1
1646,C0006325,0,1,1
1647,C0009806,1,1,0
1647,C0424092,0,0,1
1649,C0030193,1,1,1
1649,C0033774,0,0,1
1649,C1971624,1,1,0
1650,C0001973,0,0,1
1650,C0015726,0,0,1
1650,C0020175,0,0,1
1650,C0220870,0,0,1
1651,C0030193,1,1,1
1651,C0239833,0,0,1
1651,C0557885,0,0,1
1651,C0581879,0,0,1
1651,C0917801,1,1,1
1652,C0015726,0,0,1
1653,C0014724,0,0,1
1653,C0392674,0,0,1
1654,C0015726,0,0,1
1655,C0016382,0,0,1
1655,C0028643,0,0,1
1655,C0235160,1,1,1
1655,C0424235,0,0,1
1655,C0600142,0,0,1
1655,C3887611,1,1,1
1656,C0011124,1,1,0
1656,C0021177,1,1,0
1656,C0232461,0,1,0
1656,C0232462,0,1,0
1657,C0004095,0,0,1
1657,C0009806,1,1,0
1657,C0015967,0,0,1
1657,C0036104,0,0,1
1657,C0314719,1,1,0
1658,C0013144,1,1,0
1658,C0036104,0,0,1
1658,C0425082,0,0,1
1659,C0036104,0,0,1
1659,C0314719,1,1,0
1660,C0015672,1,1,0
1660,C0027497,1,1,1
1660,C0042963,0,0,1
1660,C0557875,0,0,1
1661,C0043094,1,1,1
1661,C0220870,0,0,1
1662,C0018681,1,1,0
1662,C0027497,1,1,1
1662,C0042963,0,0,1
1662,C0235309,0,1,1
1663,C0043094,1,1,1
1664,C0240327В,0,0,1
1665,C0085628,0,0,1
1666,C0003467,1,1,0
1666,C0015726,0,0,1
1666,C0015967,0,0,1
1666,C0557885,0,0,1
1668,C0011206,0,0,1
1668,C0020175,0,0,1
1669,C0010399,1,1,0
1669,C0015967,0,0,1
1669,C0438697,1,1,0
1669,C0558077,1,1,0
1670,C0009806,1,1,0
1670,C0028643,0,0,1
1671,C0043094,1,1,1
1671,C0917801,1,1,1
1673,C0033774,0,0,1
1674,C0001241,0,0,1
1674,C0028643,0,0,1
1674,C0036104,0,0,1
1674,C0038999,0,0,1
1674,C0581879,0,0,1
1674,C0587054,0,0,1
1675,C0015967,0,0,1
1675,C0030193,0,0,1
1675,C0231303,0,0,1
1675,C0278140,0,0,1
1676,C0003467,1,1,0
1676,C0009806,1,1,0
1676,C0030318,1,1,1
1676,C0085633,1,1,1
1676,C0564408,0,0,1
1677,C0011057,0,0,1
1677,C0028084,1,1,0
1677,C0036104,0,0,1
1677,C0036973,1,1,1
1677,C0085593,0,0,1
1677,C0085632,1,1,0
1677,C0344232,1,1,1
1677,C0424091,0,0,1
1677,C0917801,1,1,1
1677,C1562291,0,0,1
1678,C0012833,1,1,0
1678,C0013144,1,1,0
1678,C0027497,1,1,1
1678,C0042963,0,0,1
1678,C0043094,1,1,1
1678,C0220870,0,0,1
1679,C0016382,0,0,1
1680,C0233730,0,0,1
1681,C0240327В,0,0,1
1682,C0001241,0,0,1
1682,C0003467,1,1,0
1682,C0028643,0,0,1
1683,C0003467,1,1,0
1683,C0038661,1,1,0
1683,C0424235,0,0,1
1683,C0438696,1,1,0
1683,C0522179,0,1,0
1683,C3887611,1,1,1
1684,C0006325,0,0,1
1684,C0015726,0,0,1
1684,C0038661,1,1,0
1684,C0235309,0,0,1
1684,C0425082,0,0,1
1684,C0438696,1,1,0
1684,C0455204,1,1,0
1685,C0016382,0,0,1
1685,C0019993,1,1,0
1685,C0023380,1,1,0
1685,C0028643,0,0,1
1685,C0917801,1,1,1
1686,C0016382,0,0,1
1686,C0036973,0,0,1
1686,C0581879,0,0,1
1687,C0002871,1,1,1
1687,C0019080,1,1,1
1687,C0036104,0,0,1
1687,C0424092,0,0,1
1687,C0425101,0,0,1
1688,C0015726,0,0,1
1688,C0015967,0,0,1
1689,C0009676,1,1,0
1689,C0344232,0,0,1
1689,C0425101,0,0,1
1690,C0019080,0,0,1
1690,C0026821,0,0,1
1690,C0036104,0,0,1
1690,C0037763,0,0,1
1690,C0424092,0,0,1
1690,C0560617,0,0,1
1691,C0001241,0,0,1
1691,C0028643,1,1,1
1691,C0581879,0,0,1
1691,C0587054,0,0,1
1692,C0002957,0,0,1
1692,C0020175,0,0,1
1692,C0392674,0,0,1
1692,C0424092,0,0,1
1692,C0557875,1,1,1
1693,C0001241,0,0,1
1693,C0003862,0,0,1
1693,C0030193,0,0,1
1693,C0031212,1,1,0
1693,C0036104,1,1,1
1693,C0038990,0,0,1
1693,C0233660,0,0,1
1693,C0542476,1,1,1
1693,C0549622,1,1,0
1694,C0002957,0,0,1
1694,C0004604,0,0,1
1694,C0030193,0,0,1
1694,C0231303,0,0,1
1695,C0015967,0,0,1
1695,C0036104,0,0,1
1695,C0038661,1,1,0
1695,C0438696,1,1,0
1696,C0000737,1,1,0
1696,C0012833,1,1,0
1696,C0015726,0,0,1
1696,C0016382,0,0,1
1696,C0018681,1,1,0
1696,C0028081,1,1,1
1696,C0030193,1,1,1
1696,C0030252,1,1,0
1696,C0038990,1,1,1
1696,C0220870,0,0,1
1696,C0233730,0,0,1
1696,C0917801,1,1,1
1697,C0033774,0,0,1
1697,C0036973,0,0,1
1698,C0231303,0,0,1
1700,C0012833,1,1,0
1700,C0016382,1,1,1
1700,C0028084,1,1,0
1700,C0038661,1,1,0
1700,C0220870,0,0,1
1700,C0438696,1,1,0
1700,C0600142,1,1,1
1701,C0003467,1,1,0
1701,C0043094,1,1,1
1701,C0151786,1,1,0
1703,C0010399,1,1,0
1703,C0028643,0,0,1
1703,C0424110,1,1,0
1703,C0438697,1,1,0
1704,C0020175,1,1,1
1704,C0043094,0,1,1
1705,C0004095,1,1,1
1705,C0009676,1,1,0
1705,C0010399,1,1,0
1705,C0015726,0,0,1
1705,C0028084,1,1,0
1705,C0033774,0,0,1
1705,C0036973,0,0,1
1705,C0040822,1,1,1
1705,C0043094,0,0,1
1705,C0085628,0,0,1
1705,C0220870,0,0,1
1705,C0231303,0,0,1
1705,C0232197,0,0,1
1705,C0235239,0,0,1
1705,C0239882,0,0,1
1705,C0344232,1,1,1
1705,C0424091,0,0,1
1705,C0424092,0,0,1
1705,C0425251,0,0,1
1705,C0438697,1,1,0
1705,C0850674,1,1,1
1705,C1262477,0,0,1
1705,C1562291,0,0,1
1706,C2981158,1,1,1
1707,C0000737,1,1,0
1707,C0002957,0,0,1
1707,C0030193,1,1,1
1707,C0033774,0,0,1
1707,C0085631,1,1,0
1707,C0220870,0,0,1
1707,C0235309,0,0,1
1707,C0392674,0,0,1
1707,C0424092,0,0,1
1707,C0425251,0,0,1
1707,C0456814,0,1,0
1707,C0557875,1,1,1
1707,C0557885,0,0,1
1707,C0581879,0,0,1
1707,C1971624,1,1,0
1709,C0001241,0,0,1
1709,C0004095,0,0,1
1709,C0012833,1,1,0
1709,C0028643,1,1,1
1709,C0030193,1,1,1
1709,C0038661,1,1,0
1709,C0043094,1,1,1
1709,C0220870,0,0,1
1709,C0438696,1,1,0
1709,C0917801,1,1,1
1710,C0015726,0,0,1
1710,C0016382,0,0,1
1710,C0019080,0,0,1
1710,C0028643,0,0,1
1710,C0036104,0,0,1
1710,C0220870,0,0,1
1710,C0235108,0,0,1
1710,C0522165,0,0,1
1710,C0581879,0,0,1
1710,C0587054,0,0,1
1712,C0001241,0,0,1
1712,C0004095,0,0,1
1712,C0015967,0,0,1
1712,C0016382,0,0,1
1712,C0018681,1,1,0
1712,C0026603,0,0,1
1712,C0027497,1,1,1
1712,C0036104,0,0,1
1712,C0038990,0,0,1
1712,C0042963,0,0,1
1712,C0150084,0,0,1
1712,C0242362,0,0,1
1712,C0424092,0,0,1
1712,C0424537,0,0,1
1712,C0521008,0,0,1
1712,C0701812,0,0,1
1713,C0036104,0,0,1
1713,C0425082,0,0,1
1714,C0002957,0,0,1
1714,C0006325,1,1,1
1714,C0015726,0,0,1
1714,C0026821,0,0,1
1714,C0043387,0,0,1
1714,C0085633,0,0,1
1714,C0220870,0,0,1
1714,C0232197,0,0,1
1714,C0233730,0,0,1
1714,C0278016,0,0,1
1714,C0392674,0,0,1
1714,C0424092,1,1,1
1714,C0424528,0,0,1
1714,C0554980,1,1,0
1714,C0557875,1,1,1
1714,C0557885,0,0,1
1714,C0581879,0,0,1
1714,C0582051,0,0,1
1715,C0030193,0,0,1
1715,C0033774,0,0,1
1716,C0038661,1,1,0
1716,C0438696,1,1,0
1717,C0015726,0,0,1
1717,C0392674,0,0,1
1717,C0557875,0,0,1
1718,C0240735,0,1,1
1718,C0560617,0,0,1
1719,C0002957,0,0,1
1720,C0240735,1,1,1
1720,C0425082,0,0,1
1720,C0560617,0,0,1
1721,C0018616,0,0,1
1721,C0425082,0,0,1
1723,C0036104,0,0,1
1723,C0424092,0,0,1
1724,C0003467,1,1,0
1724,C0014724,0,0,1
1724,C0016382,0,0,1
1724,C0220870,0,0,1
1724,C0278180,0,0,1
1724,C0344315,0,0,1
1724,C0392674,0,0,1
1724,C0425766,0,0,1
1724,C0497406,0,0,1
1725,C0002957,0,0,1
1725,C0015672,1,1,0
1725,C0015726,0,0,1
1725,C0015967,0,0,1
1725,C0016382,0,0,1
1725,C0018681,1,1,0
1725,C0027497,1,1,1
1725,C0036973,1,1,1
1725,C0042963,0,0,1
1725,C0085593,0,0,1
1725,C0085628,0,0,1
1725,C0233407,1,1,1
1725,C0557875,0,0,1
1725,C0600142,0,0,1
1725,C1971624,0,1,0
1726,C0015726,0,0,1
1726,C0026821,0,0,1
1726,C0030318,0,0,1
1726,C0033774,0,0,1
1726,C0232197,0,0,1
1726,C0438697,0,0,1
1727,C0009806,1,1,0
1727,C0015726,0,0,1
1727,C0016382,0,0,1
1727,C0030318,0,0,1
1727,C0038999,1,1,1
1727,C0086769,0,0,1
1727,C0581394,0,0,1
1728,C0038990,1,1,1
1728,C0220870,0,0,1
1728,C0233730,0,0,1
1728,C0235239,0,0,1
1729,C0043094,1,1,1
1729,C0232461,1,1,0
1730,C0002957,1,1,1
1730,C0012833,1,1,0
1730,C0018681,1,1,0
1730,C0040822,1,1,1
1730,C0085628,0,0,1
1730,C0220870,0,0,1
1731,C0581879,0,0,1
1732,C0004096,1,1,1
1732,C0010399,1,1,0
1732,C0015672,1,1,0
1732,C0015967,0,0,1
1732,C0016382,0,0,1
1732,C0037199,0,0,1
1732,C0231218,1,1,0
1732,C0242979,0,1,0
1732,C0424092,0,0,1
1732,C0438697,1,1,0
1732,C0557875,0,0,1
1733,C0001241,0,0,1
1733,C0007859,0,0,1
1733,C0015726,0,0,1
1733,C0028643,1,1,1
1733,C0030193,0,0,1
1733,C0151315,0,0,1
1733,C0220870,0,0,1
1733,C0231303,0,0,1
1733,C0239511,0,0,1
1733,C0521008,0,0,1
1733,C0581879,0,0,1
1733,C0587054,0,0,1
1734,C0009806,1,1,0
1734,C0011206,1,1,1
1734,C0013144,1,1,0
1734,C0015672,1,1,0
1734,C0557875,0,0,1
1734,C0917801,1,1,1
1735,C0038661,1,1,0
1735,C0438696,1,1,0
1736,C0038661,1,1,0
1736,C0438696,1,1,0
1737,C0038661,1,1,0
1737,C0438696,1,1,0
1738,C0002170,0,1,1
1738,C0008031,1,1,1
1738,C0030193,1,1,1
1738,C0036973,0,0,1
1738,C0038661,1,1,0
1738,C0043094,1,1,1
1738,C0085593,0,0,1
1738,C0233624,0,0,1
1738,C0239377,1,1,1
1738,C0277960,1,1,0
1738,C0438696,1,1,0
1738,C1262477,1,1,1
1739,C0009806,1,1,0
1739,C0038661,1,1,0
1739,C0438696,1,1,0
1739,C0521008,0,0,1
1740,C0011206,0,0,1
1741,C0582093,1,1,1
1742,C0424092,0,0,1
1742,C0871189,1,1,0
1743,C0002957,1,1,1
1743,C0015726,0,0,1
1743,C0038990,1,1,1
1743,C0043387,0,0,1
1743,C0085631,1,1,0
1743,C0233730,0,0,1
1743,C0424091,0,0,1
1743,C0917801,1,1,1
1744,C0038990,0,0,1
1744,C0085633,1,1,1
1744,C0233730,1,1,1
1744,C0521008,0,0,1
1744,C0557875,0,0,1
1745,C0002957,1,1,1
1745,C0033774,0,0,1
1745,C0036973,0,0,1
1746,C0085631,1,1,0
1746,C0917801,1,1,1
1747,C0424092,0,0,1
1748,C0001241,0,0,1
1748,C0036104,0,0,1
1748,C0424092,0,0,1
1748,C0700148,0,0,1
1749,C0043094,1,1,1
1749,C0233730,0,0,1
1749,C0424092,0,0,1
1749,C0564408,0,0,1
1750,C0000765,0,0,1
1750,C0015726,0,0,1
1750,C0016382,0,0,1
1750,C0030318,0,0,1
1750,C0038999,0,0,1
1750,C0043094,1,1,1
1750,C0425251,0,0,1
1750,C0438697,0,0,1
1750,C0557885,0,0,1
1750,C0581879,0,0,1
1751,C0002957,0,0,1
1751,C0012833,1,1,0
1751,C0015726,0,0,1
1751,C0016382,0,0,1
1751,C0028084,1,1,0
1751,C0030318,0,0,1
1751,C0033774,0,0,1
1751,C0036104,0,0,1
1751,C0042963,0,0,1
1751,C0085628,0,0,1
1751,C0220870,0,0,1
1751,C0392674,0,0,1
1751,C0424092,0,0,1
1751,C0425251,0,0,1
1751,C0557875,1,1,1
1753,C0010399,1,1,0
1753,C0438697,1,1,0
1754,C0038999,0,0,1
1755,C0015726,0,0,1
1755,C0016382,0,0,1
1755,C0030318,0,0,1
1756,C0015726,0,0,1
1756,C0015967,0,0,1
1756,C0016382,0,0,1
1756,C0030318,0,0,1
1756,C0033774,0,0,1
1756,C0425082,0,0,1
1757,C0020175,0,0,1
1757,C0043094,0,1,1
1758,C0018616,0,0,1
1759,C0085628,0,0,1
1760,C0001241,0,0,1
1761,C0043094,1,1,1
1761,C1262477,1,1,1
1762,C0012833,1,1,0
1762,C0013144,1,1,0
1762,C0015672,1,1,0
1762,C0015726,0,0,1
1762,C0026821,0,0,1
1762,C0027497,0,0,1
1762,C0028081,0,0,1
1762,C0028084,1,1,0
1762,C0037320,0,0,1
1762,C0038990,1,1,1
1762,C0085633,1,1,1
1762,C0220870,0,0,1
1762,C0232197,0,0,1
1762,C0232292,0,0,1
1762,C0233730,0,0,1
1762,C0234019,0,0,1
1762,C0392674,0,0,1
1762,C0424092,0,0,1
1762,C0521008,0,0,1
1762,C0557875,0,0,1
1763,C0001973,0,0,1
1763,C0015726,0,0,1
1763,C0019080,0,0,1
1763,C0020175,0,0,1
1763,C0028643,0,0,1
1763,C0036104,0,0,1
1763,C0038661,1,1,0
1763,C0038663,1,1,0
1763,C0424092,0,0,1
1763,C0425082,0,0,1
1763,C0425101,0,0,1
1763,C0438696,1,1,0
1763,C0554978,0,0,1
1764,C0015672,1,1,0
1764,C0016382,0,0,1
1764,C0018681,1,1,0
1764,C0028643,0,0,1
1764,C0038990,1,1,1
1764,C0043094,1,1,1
1764,C0085628,0,0,1
1764,C0233730,0,0,1
1764,C0425082,0,0,1
1764,C0521008,0,0,1
1764,C0557875,0,0,1
1764,C0557878,0,1,1
1764,C0557932,1,1,0
1764,C0581879,0,0,1
1764,C0587054,0,0,1
1764,C0600142,0,0,1
1764,C2939147,0,1,1
1766,C0009806,1,1,0
1766,C0015967,0,0,1
1766,C0020676,1,1,0
1766,C0028084,1,1,0
1766,C0036104,0,0,1
1766,C0043094,1,1,1
1767,C0424092,0,0,1
1767,C0581879,0,0,1
1768,C0010399,1,1,0
1768,C0027497,1,1,1
1768,C0042963,1,1,1
1768,C0085633,1,1,1
1768,C0438697,1,1,0
1769,C0043094,1,1,1
1770,C0003467,1,1,0
1772,C0016382,0,0,1
1772,C0038661,1,1,0
1772,C0438696,1,1,0
1773,C0014724,0,0,1
1773,C0016382,0,0,1
1773,C0392674,0,0,1
1774,C0003467,1,1,0
1774,C0033774,0,0,1
1774,C0036104,0,0,1
1774,C0038990,0,0,1
1774,C0220870,0,0,1
1774,C0242362,0,0,1
1775,C0003467,1,1,0
1775,C0015726,0,0,1
1775,C0015967,0,0,1
1775,C0220870,0,0,1
1775,C0424092,0,0,1
1775,C0424095,0,0,1
1775,C0424166,0,0,1
1775,C0522165,0,0,1
1775,C0581879,0,0,1
1776,C0001241,0,0,1
1776,C0424092,0,0,1
1777,C0036104,0,0,1
1779,C0001241,0,0,1
1779,C0016382,0,0,1
1779,C0028643,1,1,1
1779,C0581879,0,0,1
1779,C0587054,0,0,1
1780,C0009806,1,1,0
1780,C0020175,0,0,1
1781,C0392674,1,1,1
1781,C0557875,0,0,1
1782,C0030318,1,1,1
1782,C0086769,1,1,1
1783,C0036973,1,1,1
1783,C0085593,0,0,1
1783,C0220870,0,0,1
1783,C0917801,1,1,1
1784,C0036973,0,0,1
1784,C0038999,0,0,1
1784,C0392674,0,0,1
1785,C0016382,0,0,1
1785,C0233730,0,0,1
1786,C0001241,0,0,1
1786,C0020175,0,0,1
1786,C0030318,0,0,1
1786,C0036104,0,0,1
1786,C0042571,1,1,1
1786,C0425082,1,1,1
1786,C0438697,0,0,1
1788,C0002957,0,0,1
1788,C0015967,0,0,1
1788,C0028643,0,0,1
1788,C0085633,0,0,1
1788,C0220870,0,0,1
1788,C0392674,0,0,1
1788,C0424092,0,0,1
1788,C0424565,0,1,0
1788,C0557875,1,1,1
1788,C4075722,0,1,1
1789,C0028643,0,0,1
1789,C0424092,0,0,1
1789,C0542313,0,0,1
1790,C0030193,0,0,1
1790,C0231303,0,0,1
1791,C0002957,0,0,1
1791,C0015672,1,1,0
1791,C0015726,0,0,1
1791,C0016382,0,0,1
1791,C0022107,1,1,0
1791,C0027497,1,1,1
1791,C0028081,1,1,1
1791,C0030318,0,0,1
1791,C0037320,0,0,1
1791,C0038990,1,1,1
1791,C0042963,0,0,1
1791,C0085633,1,1,1
1791,C0220870,0,0,1
1791,C0232292,0,0,1
1791,C0233730,0,0,1
1791,C0392674,0,0,1
1791,C0521008,0,0,1
1791,C0557875,0,0,1
1791,C0557878,1,1,1
1791,C0581879,0,0,1
1791,C0600142,0,0,1
1791,C2939147,0,1,1
1792,C0019112,0,0,1
1792,C0020175,0,0,1
1792,C0278180,0,0,1
1792,C0424092,0,0,1
1793,C0002170,1,1,1
1795,C0003467,1,1,0
1795,C0220870,0,0,1
1795,C0700031,1,1,0
1796,C0003467,1,1,0
1796,C0015967,0,0,1
1796,C0085631,1,1,0
1796,C0220870,0,0,1
1796,C0237314,0,0,1
1796,C0557883,0,0,1
1796,C0581879,0,0,1
1796,C0582051,0,0,1
1796,C0700031,1,1,0
1796,C0812387,0,0,1
1797,C0030318,0,0,1
1797,C0036973,0,0,1
1797,C0085631,1,1,0
1798,C0003467,1,1,0
1798,C0424092,0,0,1
1799,C0028643,0,0,1
1799,C0392674,1,1,1
1799,C0424091,0,0,1
1799,C0424092,0,0,1
1799,C0557875,0,0,1
1799,C0581879,0,0,1
1799,C0587054,0,0,1
1799,C1562291,0,0,1
1800,C0038999,0,0,1
1801,C0015967,0,0,1
1801,C0497406,1,1,1
1803,C0006325,0,1,1
1803,C0018681,1,1,0
1803,C0038990,1,1,1
1803,C0043094,1,1,1
1803,C0232431,0,0,1
1803,C0233730,0,0,1
1803,C0392674,0,0,1
1803,C0521008,1,1,1
1803,C0557875,0,0,1
1803,C0557878,0,1,1
1803,C0581879,0,0,1
1803,C0812387,0,0,1
1803,C0850674,0,0,1
1803,C2939147,0,1,1
1804,C0027497,1,1,1
1804,C0036104,0,0,1
1804,C0042963,0,0,1
1804,C0424092,0,0,1
1804,C0560617,0,0,1
1804,C0581879,0,0,1
1806,C0011124,1,1,0
1806,C0043094,1,1,1
1806,C1262477,1,1,0
1807,C0425082,0,0,1
1808,C0015726,0,0,1
1808,C0026821,1,1,1
1808,C0030318,0,0,1
1808,C0037763,0,0,1
1808,C0038358,0,0,1
1808,C0041582,1,1,1
1808,C0043387,0,0,1
1808,C0221512,0,1,0
1808,C0234238,1,1,0
1808,C0344375,1,1,1
1808,C0557875,0,0,1
1809,C0003467,1,1,0
1809,C0085631,1,1,0
1810,C0003467,1,1,0
1810,C0241934,1,1,0
1810,C0917799,0,0,1
1811,C0028643,0,0,1
1811,C0043094,1,1,1
1812,C0003467,1,1,0
1813,C0015967,0,0,1
1813,C0038999,0,0,1
1813,C0392674,0,0,1
1814,C0038990,1,1,1
1814,C0233730,0,0,1
1815,C1262477,1,1,1
1816,C0002957,0,0,1
1816,C0011991,1,1,1
1816,C0392674,0,0,1
1816,C0424092,0,0,1
1816,C0557875,1,1,1
1817,C0028643,0,0,1
1817,C0030193,0,0,1
1817,C0037317,0,0,1
1817,C0220870,0,0,1
1817,C0542313,0,0,1
1817,c0037317,0,0,1
1818,C0023380,1,1,0
1818,C2981158,0,0,1
1819,C0009676,1,1,0
1819,C0010399,1,1,0
1819,C0012833,1,1,0
1819,C0036973,0,0,1
1819,C0085593,0,0,1
1819,C0220870,0,0,1
1819,C0233407,0,0,1
1819,C0425082,0,0,1
1819,C0438697,1,1,0
1819,C0581879,0,0,1
1819,C0812387,0,0,1
1820,C0240735,0,1,1
1820,C0424092,0,0,1
1820,C0560617,0,0,1
1821,C0026821,0,0,1
1821,C0038506,0,0,1
1822,C0003467,1,1,0
1822,C0038990,0,0,1
1822,C0581879,0,0,1
1823,C0004604,0,0,1
1823,C0012833,1,1,0
1823,C0015726,0,0,1
1823,C0016382,0,0,1
1823,C0019993,1,1,0
1823,C0023222,0,0,1
1823,C0030193,1,1,1
1823,C0038990,0,0,1
1823,C0038999,0,0,1
1823,C0041582,1,1,1
1823,C0220870,0,0,1
1823,C0221785,0,0,1
1823,C0235108,0,0,1
1823,C0239377,0,0,1
1823,C0239833,0,0,1
1823,C0242362,0,0,1
1823,C0392674,0,0,1
1823,C0424092,0,0,1
1823,C0455270,0,0,1
1823,C0522165,1,1,1
1823,C0557885,0,0,1
1823,C0560617,0,0,1
1823,C0564820,0,0,1
1823,C0575805,0,0,1
1823,C0581394,0,0,1
1823,C0581879,0,0,1
1823,C0582051,1,1,1
1823,C0917801,0,0,1
1824,C0015967,0,0,1
1824,C0038358,0,0,1
1824,C0041582,1,1,1
1824,C0424091,0,0,1
1824,C0424092,0,0,1
1824,C0425083,0,0,1
1824,C0560617,0,0,1
1824,C0577027,0,0,1
1824,C1562291,0,0,1
1825,C0009806,1,1,0
1825,C0012833,1,1,0
1825,C0015672,1,1,0
1825,C0016382,0,0,1
1825,C0028643,0,0,1
1825,C0220870,0,0,1
1825,C0557875,0,0,1
1826,C0015726,0,0,1
1826,C0016382,0,0,1
1826,C0018681,1,1,0
1826,C0043387,0,0,1
1826,C0085628,0,0,1
1826,C0233730,0,0,1
1826,C0344232,1,1,1
1827,C0009676,1,1,1
1827,C0015726,0,0,1
1827,C0043387,0,0,1
1827,C0233730,0,0,1
1827,C0278180,0,0,1
1827,C0557885,0,0,1
1827,C0581879,0,0,1
1828,C0016382,0,0,1
1828,C0018681,1,1,0
1828,C0233730,0,0,1
1829,C0012833,1,1,0
1829,C0015672,1,1,0
1829,C0028643,0,0,1
1829,C0220870,0,0,1
1829,C0232461,1,1,0
1829,C0344232,1,1,1
1829,C0424091,0,0,1
1829,C0424092,0,0,1
1829,C0424095,0,0,1
1829,C0557875,0,0,1
1830,C0013144,1,1,0
1830,C0015726,0,0,1
1830,C0016382,0,0,1
1830,C0026821,0,0,1
1830,C0028643,0,0,1
1830,C0030252,1,1,0
1830,C0037763,1,1,1
1830,C0149931,1,1,0
1830,C0235239,0,0,1
1830,C0240327В,0,0,1
1830,C0497406,0,0,1
1830,C0557883,1,1,1
1830,C0581879,0,0,1
1830,C0581912,1,1,0
1830,C0587054,0,0,1
1830,C0877781,0,0,1
1831,C0016382,0,0,1
1832,C0001241,0,0,1
1832,C0016770,1,1,0
1832,C0036104,0,0,1
1832,C0233730,0,0,1
1833,C0028643,0,0,1
1835,C0015726,0,0,1
1835,C0033774,0,0,1
1836,C0016382,0,0,1
1837,C0043094,0,0,1
1837,C0232937,0,0,1
1838,C0003467,1,1,0
1838,C0010399,1,1,0
1838,C0015672,1,1,0
1838,C0038999,0,0,1
1838,C0438697,1,1,0
1838,C0557875,0,0,1
1838,C0917801,1,1,1
1840,C0012833,1,1,0
1840,C0016382,0,0,1
1840,C0028643,0,0,1
1840,C0038990,1,1,1
1840,C0042963,0,0,1
1840,C0220870,0,0,1
1840,C0233730,0,0,1
1840,C0581879,0,0,1
1840,C0587054,0,0,1
1841,C0018681,1,1,0
1841,C0917801,1,1,1
1842,C0015726,0,0,1
1842,C0027497,1,1,1
1842,C0036973,0,0,1
1842,C0038990,0,0,1
1842,C0042963,0,0,1
1842,C0043387,0,0,1
1842,C0220870,0,0,1
1842,C0233730,0,0,1
1842,C0424092,0,0,1
1842,C0424444,1,1,1
1842,C0557885,0,0,1
1842,C0581879,1,1,1
1843,C0003467,1,1,0
1843,C0010200,0,0,1
1843,C0015726,0,0,1
1843,C0016382,1,1,1
1843,C0028643,0,0,1
1843,C0030318,0,0,1
1843,C0036104,0,0,1
1843,C0036973,0,0,1
1843,C0037317,0,0,1
1843,C0085593,0,0,1
1843,C0151315,0,0,1
1843,C0151786,1,1,0
1843,C0220870,0,0,1
1843,C0233632,0,0,1
1843,C0234369,1,1,0
1843,C0235050,0,1,0
1843,C0235309,0,0,1
1843,C0239649,0,0,1
1843,C0424092,0,0,1
1843,C0438697,0,0,1
1843,C0522057,0,0,1
1843,C0557885,0,0,1
1843,C0581879,0,0,1
1843,C0582051,0,0,1
1843,C0600142,1,1,1
1843,C2939147,0,0,1
1843,C4075722,0,0,1
1843,c0037317,0,0,1
1844,C0015726,0,0,1
1844,C0151315,0,0,1
1844,C0220870,0,0,1
1845,C0028084,1,1,0
1846,C0030193,1,1,1
1846,C0040822,1,1,1
1846,C0085633,1,1,1
1846,C0233624,0,0,1
1846,C0236000,1,1,1
1846,C0917801,1,1,1
1847,C0030193,0,0,1
1848,C0003467,1,1,0
1849,C0012833,1,1,0
1849,C0018681,1,1,0
1849,C0043387,1,1,1
1849,C0220870,0,0,1
1849,C0232461,1,1,0
1849,C0917801,1,1,1
1850,C0018616,1,1,1
1850,C0026821,0,0,1
1850,C0038999,0,0,1
1850,C0043094,0,0,1
1850,C0392674,0,0,1
1850,C0917801,0,0,1
1851,C0015726,0,0,1
1851,C0018681,1,1,0
1851,C0027497,1,1,1
1851,C0028643,0,0,1
1851,C0038990,0,0,1
1851,C0038999,0,0,1
1851,C0042963,0,0,1
1851,C0149931,1,1,0
1851,C0233763,0,0,1
1851,C0242350,1,1,0
1851,C0392674,0,0,1
